"State","District","Crop","Season","Area-2023-24","Production-2023-24","Yield-2023-24"
"Maharashtra","Wardha","Maize","Summer","0.00","0.00","674.00"
"Maharashtra","Wardha","Maize","Total","0.00","0.00","1679.00"
"Maharashtra","Wardha","Jowar","Kharif","0.00","0.00","135.00"
"Maharashtra","Wardha","Jowar","Rabi","0.02","0.01","531.00"
"Maharashtra","Wardha","Jowar","Total","0.02","0.01","449.00"
"Maharashtra","Wardha","Bajra","Kharif","0.00","0.00","430.00"
"Maharashtra","Wardha","Bajra","Total","0.00","0.00","430.00"
"Maharashtra","Wardha","Small Millets","Kharif","0.01","0.00","359.00"
"Maharashtra","Wardha","Small Millets","Total","0.01","0.00","359.00"
"Maharashtra","Wardha","Shree Anna /Nutri Cereals","Kharif","0.01","0.00","269.00"
"Maharashtra","Wardha","Shree Anna /Nutri Cereals","Rabi","0.02","0.01","531.00"
"Maharashtra","Wardha","Shree Anna /Nutri Cereals","Total","0.03","0.01","428.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Kharif","0.01","0.01","527.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Rabi","0.02","0.01","548.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Summer","0.00","0.00","674.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Total","0.03","0.02","543.00"
"Maharashtra","Wardha","Cereals","Kharif","0.01","0.01","527.00"
"Maharashtra","Wardha","Cereals","Rabi","0.31","0.62","1983.00"
"Maharashtra","Wardha","Cereals","Summer","0.00","0.00","674.00"
"Maharashtra","Wardha","Cereals","Total","0.32","0.62","1929.00"
"Maharashtra","Wardha","Tur","Kharif","0.60","0.63","1053.00"
"Maharashtra","Wardha","Tur","Total","0.60","0.63","1053.00"
"Maharashtra","Wardha","Gram","Rabi","0.87","1.09","1248.00"
"Maharashtra","Wardha","Gram","Total","0.87","1.09","1248.00"
"Maharashtra","Wardha","Urad","Kharif","0.00","0.00","626.00"
"Maharashtra","Wardha","Urad","Total","0.00","0.00","626.00"
"Maharashtra","Wardha","Moong","Kharif","0.00","0.00","195.00"
"Maharashtra","Wardha","Moong","Summer","0.00","0.00","184.00"
"Maharashtra","Wardha","Moong","Total","0.00","0.00","186.00"
"Maharashtra","Wardha","Other Pulses","Kharif","0.00","0.00","562.00"
"Maharashtra","Wardha","Other Pulses","Rabi","0.00","0.00","533.00"
"Maharashtra","Wardha","Other Pulses","Total","0.00","0.00","559.00"
"Maharashtra","Wardha","Total Pulses","Total","1.47","1.72","1167.00"
"Maharashtra","Wardha","Total Food Grains","Kharif","0.61","0.64","1042.00"
"Maharashtra","Wardha","Total Food Grains","Rabi","1.18","1.70","1441.00"
"Maharashtra","Wardha","Total Food Grains","Summer","0.00","0.00","330.00"
"Maharashtra","Wardha","Total Food Grains","Total","1.80","2.34","1304.00"
"Maharashtra","Washim","Wheat","Rabi","0.39","0.78","2016.00"
"Maharashtra","Washim","Wheat","Total","0.39","0.78","2016.00"
"Maharashtra","Washim","Maize","Rabi","0.00","0.00","892.00"
"Maharashtra","Washim","Maize","Summer","0.00","0.00","1312.00"
"Maharashtra","Washim","Maize","Total","0.00","0.00","1166.00"
"Maharashtra","Washim","Jowar","Kharif","0.00","0.00","950.00"
"Maharashtra","Washim","Jowar","Rabi","0.01","0.01","1425.00"
"Maharashtra","Washim","Jowar","Summer","0.01","0.01","831.00"
"Maharashtra","Washim","Jowar","Total","0.03","0.03","1059.00"
"Maharashtra","Washim","Bajra","Summer","0.00","0.00","910.00"
"Maharashtra","Washim","Bajra","Total","0.00","0.00","910.00"
"Maharashtra","Washim","Small Millets","Kharif","0.01","0.00","521.00"
"Maharashtra","Washim","Small Millets","Total","0.01","0.00","521.00"
"Maharashtra","Washim","Shree Anna /Nutri Cereals","Kharif","0.01","0.01","652.00"
"Maharashtra","Washim","Shree Anna /Nutri Cereals","Rabi","0.01","0.01","1425.00"
"Maharashtra","Washim","Shree Anna /Nutri Cereals","Summer","0.02","0.01","846.00"
"Maharashtra","Washim","Shree Anna /Nutri Cereals","Total","0.04","0.03","942.00"
"Maharashtra","Washim","Nutri/Coarse Cereals","Kharif","0.01","0.01","652.00"
"Maharashtra","Washim","Nutri/Coarse Cereals","Rabi","0.01","0.01","1362.00"
"Maharashtra","Washim","Nutri/Coarse Cereals","Summer","0.02","0.02","904.00"
"Maharashtra","Washim","Nutri/Coarse Cereals","Total","0.04","0.04","963.00"
"Maharashtra","Washim","Cereals","Kharif","0.01","0.01","652.00"
"Maharashtra","Washim","Cereals","Rabi","0.40","0.79","1999.00"
"Maharashtra","Washim","Cereals","Summer","0.02","0.02","904.00"
"Maharashtra","Washim","Cereals","Total","0.42","0.82","1920.00"
"Maharashtra","Washim","Tur","Kharif","0.52","0.31","612.00"
"Maharashtra","Washim","Tur","Total","0.52","0.31","612.00"
"Maharashtra","Washim","Gram","Rabi","0.82","1.02","1253.00"
"Maharashtra","Washim","Gram","Total","0.82","1.02","1253.00"
"Maharashtra","Washim","Urad","Kharif","0.02","0.02","757.00"
"Maharashtra","Washim","Urad","Summer","0.00","0.00","538.00"
"Maharashtra","Washim","Urad","Total","0.02","0.02","742.00"
"Maharashtra","Washim","Moong","Kharif","0.02","0.01","606.00"
"Maharashtra","Washim","Moong","Summer","0.02","0.00","184.00"
"Maharashtra","Washim","Moong","Total","0.04","0.01","361.00"
"Maharashtra","Washim","Other Pulses","Kharif","0.00","0.00","458.00"
"Maharashtra","Washim","Other Pulses","Rabi","0.00","0.00","611.00"
"Maharashtra","Washim","Other Pulses","Total","0.01","0.00","529.00"
"Maharashtra","Washim","Total Pulses","Total","1.40","1.37","980.00"
"Maharashtra","Washim","Total Food Grains","Kharif","0.57","0.35","616.00"
"Maharashtra","Washim","Total Food Grains","Rabi","1.22","1.82","1494.00"
"Maharashtra","Washim","Total Food Grains","Summer","0.04","0.02","510.00"
"Maharashtra","Washim","Total Food Grains","Total","1.82","2.19","1199.00"
"Maharashtra","Yavatmal","Wheat","Rabi","0.62","0.88","1432.00"
"Maharashtra","Yavatmal","Wheat","Total","0.62","0.88","1432.00"
"Maharashtra","Yavatmal","Maize","Kharif","0.00","0.01","3120.00"
"Maharashtra","Yavatmal","Maize","Rabi","0.01","0.01","892.00"
"Maharashtra","Yavatmal","Maize","Summer","0.01","0.00","529.00"
"Maharashtra","Yavatmal","Maize","Total","0.02","0.02","1237.00"
"Maharashtra","Yavatmal","Jowar","Kharif","0.04","0.02","452.00"
"Maharashtra","Yavatmal","Jowar","Rabi","0.04","0.06","1425.00"
"Maharashtra","Yavatmal","Jowar","Summer","0.08","0.07","850.00"
"Maharashtra","Yavatmal","Jowar","Total","0.15","0.14","900.00"
"Maharashtra","Yavatmal","Bajra","Kharif","0.00","0.00","430.00"
"Maharashtra","Yavatmal","Bajra","Summer","0.00","0.00","910.00"
"Maharashtra","Yavatmal","Bajra","Total","0.00","0.00","802.00"
"Maharashtra","Yavatmal","Shree Anna /Nutri Cereals","Kharif","0.04","0.02","452.00"
"Maharashtra","Yavatmal","Shree Anna /Nutri Cereals","Rabi","0.04","0.06","1425.00"
"Maharashtra","Yavatmal","Shree Anna /Nutri Cereals","Summer","0.08","0.07","851.00"
"Maharashtra","Yavatmal","Shree Anna /Nutri Cereals","Total","0.16","0.14","898.00"
"Maharashtra","Yavatmal","Nutri/Coarse Cereals","Kharif","0.04","0.03","731.00"
"Maharashtra","Yavatmal","Nutri/Coarse Cereals","Rabi","0.05","0.06","1344.00"
"Maharashtra","Yavatmal","Nutri/Coarse Cereals","Summer","0.09","0.07","822.00"
"Maharashtra","Yavatmal","Nutri/Coarse Cereals","Total","0.18","0.16","936.00"
"Maharashtra","Yavatmal","Cereals","Kharif","0.04","0.03","731.00"
"Maharashtra","Yavatmal","Cereals","Rabi","0.66","0.94","1426.00"
"Maharashtra","Yavatmal","Cereals","Summer","0.09","0.07","822.00"
"Maharashtra","Yavatmal","Cereals","Total","0.79","1.05","1322.00"
"Maharashtra","Yavatmal","Tur","Kharif","1.12","1.13","1007.00"
"Maharashtra","Yavatmal","Tur","Total","1.12","1.13","1007.00"
"Maharashtra","Yavatmal","Gram","Rabi","1.27","1.38","1089.00"
"Maharashtra","Yavatmal","Gram","Total","1.27","1.38","1089.00"
"Maharashtra","Yavatmal","Urad","Kharif","0.03","0.01","567.00"
"Maharashtra","Yavatmal","Urad","Total","0.03","0.01","567.00"
"Maharashtra","Yavatmal","Moong","Kharif","0.03","0.02","791.00"
"Maharashtra","Yavatmal","Moong","Summer","0.03","0.00","184.00"
"Maharashtra","Yavatmal","Moong","Total","0.06","0.03","506.00"
"Maharashtra","Yavatmal","Other Pulses","Rabi","0.00","0.00","611.00"
"Maharashtra","Yavatmal","Other Pulses","Total","0.00","0.00","611.00"
"Maharashtra","Yavatmal","Total Pulses","Total","2.47","2.55","1033.00"
"Maharashtra","Yavatmal","Total Food Grains","Kharif","1.22","1.20","983.00"
"Maharashtra","Yavatmal","Total Food Grains","Rabi","1.93","2.32","1205.00"
"Maharashtra","Yavatmal","Total Food Grains","Summer","0.12","0.08","677.00"
"Maharashtra","Yavatmal","Total Food Grains","Total","3.26","3.60","1103.00"
"Manipur","Bishnupur","Rice","Kharif","0.02","0.06","3062.00"
"Manipur","Bishnupur","Rice","Summer","0.21","0.42","1978.00"
"Manipur","Bishnupur","Rice","Total","0.23","0.48","2072.00"
"Manipur","Bishnupur","Wheat","Rabi","0.00","0.01","3455.00"
"Manipur","Bishnupur","Wheat","Total","0.00","0.01","3455.00"
"Manipur","Bishnupur","Maize","Rabi","0.01","0.01","1822.00"
"Manipur","Bishnupur","Maize","Summer","0.00","0.01","1929.00"
"Manipur","Bishnupur","Maize","Total","0.01","0.02","1866.00"
"Manipur","Bishnupur","Nutri/Coarse Cereals","Rabi","0.01","0.01","1822.00"
"Manipur","Bishnupur","Nutri/Coarse Cereals","Summer","0.00","0.01","1929.00"
"Manipur","Bishnupur","Nutri/Coarse Cereals","Total","0.01","0.02","1866.00"
"Manipur","Bishnupur","Cereals","Kharif","0.02","0.06","3062.00"
"Manipur","Bishnupur","Cereals","Rabi","0.01","0.02","2394.00"
"Manipur","Bishnupur","Cereals","Summer","0.21","0.42","1977.00"
"Manipur","Bishnupur","Cereals","Total","0.24","0.51","2083.00"
"Manipur","Bishnupur","Other Pulses","Kharif","0.00","0.00","985.00"
"Manipur","Bishnupur","Other Pulses","Rabi","0.05","0.05","1000.00"
"Manipur","Bishnupur","Other Pulses","Total","0.05","0.05","999.00"
"Manipur","Bishnupur","Total Pulses","Total","0.05","0.05","999.00"
"Manipur","Bishnupur","Total Food Grains","Kharif","0.02","0.06","2866.00"
"Manipur","Bishnupur","Total Food Grains","Rabi","0.06","0.07","1253.00"
"Manipur","Bishnupur","Total Food Grains","Summer","0.21","0.42","1977.00"
"Manipur","Bishnupur","Total Food Grains","Total","0.29","0.56","1907.00"
"Manipur","Chandel","Rice","Summer","0.10","0.16","1683.00"
"Manipur","Chandel","Rice","Total","0.10","0.16","1683.00"
"Manipur","Chandel","Wheat","Rabi","0.00","0.00","1997.00"
"Manipur","Chandel","Wheat","Total","0.00","0.00","1997.00"
"Manipur","Chandel","Maize","Rabi","0.01","0.02","2333.00"
"Manipur","Chandel","Maize","Summer","0.03","0.06","2198.00"
"Manipur","Chandel","Maize","Total","0.04","0.08","2228.00"
"Manipur","Chandel","Nutri/Coarse Cereals","Rabi","0.01","0.02","2333.00"
"Manipur","Chandel","Nutri/Coarse Cereals","Summer","0.03","0.06","2198.00"
"Manipur","Chandel","Nutri/Coarse Cereals","Total","0.04","0.08","2228.00"
"Manipur","Chandel","Cereals","Rabi","0.01","0.02","2325.00"
"Manipur","Chandel","Cereals","Summer","0.13","0.23","1803.00"
"Manipur","Chandel","Cereals","Total","0.14","0.25","1837.00"
"Manipur","Chandel","Other Pulses","Kharif","0.00","0.00","923.00"
"Manipur","Chandel","Other Pulses","Rabi","0.02","0.02","840.00"
"Manipur","Chandel","Other Pulses","Total","0.03","0.02","853.00"
"Manipur","Chandel","Total Pulses","Total","0.03","0.02","853.00"
"Manipur","Chandel","Total Food Grains","Kharif","0.00","0.00","923.00"
"Manipur","Chandel","Total Food Grains","Rabi","0.03","0.04","1230.00"
"Manipur","Chandel","Total Food Grains","Summer","0.13","0.23","1803.00"
"Manipur","Chandel","Total Food Grains","Total","0.16","0.27","1663.00"
"Manipur","Churachandpur","Rice","Summer","0.26","0.33","1263.00"
"Manipur","Churachandpur","Rice","Total","0.26","0.33","1263.00"
"Manipur","Churachandpur","Wheat","Rabi","0.00","0.01","2527.00"
"Manipur","Churachandpur","Wheat","Total","0.00","0.01","2527.00"
"Manipur","Churachandpur","Maize","Rabi","0.01","0.02","2353.00"
"Manipur","Churachandpur","Maize","Summer","0.05","0.10","2068.00"
"Manipur","Churachandpur","Maize","Total","0.05","0.12","2113.00"
"Manipur","Churachandpur","Nutri/Coarse Cereals","Rabi","0.01","0.02","2353.00"
"Manipur","Churachandpur","Nutri/Coarse Cereals","Summer","0.05","0.10","2068.00"
"Manipur","Churachandpur","Nutri/Coarse Cereals","Total","0.05","0.12","2113.00"
"Manipur","Churachandpur","Cereals","Rabi","0.01","0.03","2413.00"
"Manipur","Churachandpur","Cereals","Summer","0.31","0.42","1384.00"
"Manipur","Churachandpur","Cereals","Total","0.32","0.45","1426.00"
"Manipur","Churachandpur","Other Pulses","Kharif","0.00","0.00","902.00"
"Manipur","Churachandpur","Other Pulses","Rabi","0.02","0.02","950.00"
"Manipur","Churachandpur","Other Pulses","Total","0.02","0.02","943.00"
"Manipur","Churachandpur","Total Pulses","Total","0.02","0.02","943.00"
"Manipur","Churachandpur","Total Food Grains","Kharif","0.00","0.00","902.00"
"Manipur","Churachandpur","Total Food Grains","Rabi","0.03","0.05","1528.00"
"Manipur","Churachandpur","Total Food Grains","Summer","0.31","0.42","1384.00"
"Manipur","Churachandpur","Total Food Grains","Total","0.34","0.48","1393.00"
"Manipur","Imphal East","Rice","Kharif","0.00","0.01","2501.00"
"Manipur","Imphal East","Rice","Summer","0.29","0.65","2273.00"
"Manipur","Imphal East","Rice","Total","0.29","0.65","2275.00"
"Manipur","Imphal East","Wheat","Rabi","0.00","0.01","2307.00"
"Manipur","Imphal East","Wheat","Total","0.00","0.01","2307.00"
"Manipur","Imphal East","Maize","Rabi","0.01","0.03","2603.00"
"Manipur","Imphal East","Maize","Summer","0.00","0.00","2148.00"
"Manipur","Imphal East","Maize","Total","0.01","0.03","2527.00"
"Manipur","Imphal East","Nutri/Coarse Cereals","Rabi","0.01","0.03","2603.00"
"Manipur","Imphal East","Nutri/Coarse Cereals","Summer","0.00","0.00","2148.00"
"Manipur","Imphal East","Nutri/Coarse Cereals","Total","0.01","0.03","2527.00"
"Manipur","Imphal East","Cereals","Kharif","0.00","0.01","2501.00"
"Manipur","Imphal East","Cereals","Rabi","0.01","0.03","2542.00"
"Manipur","Imphal East","Cereals","Summer","0.29","0.65","2272.00"
"Manipur","Imphal East","Cereals","Total","0.30","0.69","2285.00"
"Manipur","Imphal East","Other Pulses","Kharif","0.00","0.00","1037.00"
"Manipur","Imphal East","Other Pulses","Rabi","0.04","0.04","1010.00"
"Manipur","Imphal East","Other Pulses","Total","0.04","0.04","1011.00"
"Manipur","Imphal East","Total Pulses","Total","0.04","0.04","1011.00"
"Manipur","Imphal East","Total Food Grains","Kharif","0.00","0.01","2087.00"
"Manipur","Imphal East","Total Food Grains","Rabi","0.05","0.07","1388.00"
"Manipur","Imphal East","Total Food Grains","Summer","0.29","0.65","2272.00"
"Manipur","Imphal East","Total Food Grains","Total","0.34","0.73","2138.00"
"Manipur","Imphal West","Rice","Kharif","0.01","0.03","2782.00"
"Manipur","Imphal West","Rice","Summer","0.23","0.38","1652.00"
"Manipur","Imphal West","Rice","Total","0.24","0.40","1695.00"
"Manipur","Imphal West","Wheat","Rabi","0.00","0.01","2686.00"
"Manipur","Imphal West","Wheat","Total","0.00","0.01","2686.00"
"Manipur","Imphal West","Maize","Rabi","0.01","0.02","2533.00"
"Manipur","Imphal West","Maize","Summer","0.00","0.01","2378.00"
"Manipur","Imphal West","Maize","Total","0.01","0.03","2478.00"
"Manipur","Imphal West","Nutri/Coarse Cereals","Rabi","0.01","0.02","2533.00"
"Manipur","Imphal West","Nutri/Coarse Cereals","Summer","0.00","0.01","2378.00"
"Manipur","Imphal West","Nutri/Coarse Cereals","Total","0.01","0.03","2478.00"
"Manipur","Imphal West","Cereals","Kharif","0.01","0.03","2782.00"
"Manipur","Imphal West","Cereals","Rabi","0.01","0.03","2573.00"
"Manipur","Imphal West","Cereals","Summer","0.23","0.39","1665.00"
"Manipur","Imphal West","Cereals","Total","0.25","0.44","1742.00"
"Manipur","Imphal West","Other Pulses","Kharif","0.00","0.00","995.00"
"Manipur","Imphal West","Other Pulses","Rabi","0.03","0.03","970.00"
"Manipur","Imphal West","Other Pulses","Total","0.03","0.03","971.00"
"Manipur","Imphal West","Total Pulses","Total","0.03","0.03","971.00"
"Manipur","Imphal West","Total Food Grains","Kharif","0.01","0.03","2533.00"
"Manipur","Imphal West","Total Food Grains","Rabi","0.04","0.06","1346.00"
"Manipur","Imphal West","Total Food Grains","Summer","0.23","0.39","1665.00"
"Manipur","Imphal West","Total Food Grains","Total","0.29","0.47","1649.00"
"Manipur","Senapati","Rice","Summer","0.11","0.21","1831.00"
"Manipur","Senapati","Rice","Total","0.11","0.21","1831.00"
"Manipur","Senapati","Wheat","Rabi","0.00","0.01","2327.00"
"Manipur","Senapati","Wheat","Total","0.00","0.01","2327.00"
"Manipur","Senapati","Maize","Rabi","0.01","0.02","2123.00"
"Manipur","Senapati","Maize","Summer","0.04","0.07","1889.00"
"Manipur","Senapati","Maize","Total","0.05","0.09","1934.00"
"Manipur","Senapati","Nutri/Coarse Cereals","Rabi","0.01","0.02","2123.00"
"Manipur","Senapati","Nutri/Coarse Cereals","Summer","0.04","0.07","1889.00"
"Manipur","Senapati","Nutri/Coarse Cereals","Total","0.05","0.09","1934.00"
"Manipur","Senapati","Cereals","Rabi","0.01","0.03","2190.00"
"Manipur","Senapati","Cereals","Summer","0.15","0.28","1845.00"
"Manipur","Senapati","Cereals","Total","0.16","0.31","1874.00"
"Manipur","Senapati","Other Pulses","Kharif","0.00","0.00","809.00"
"Manipur","Senapati","Other Pulses","Rabi","0.02","0.02","890.00"
"Manipur","Senapati","Other Pulses","Total","0.02","0.02","881.00"
"Manipur","Senapati","Total Pulses","Total","0.02","0.02","881.00"
"Manipur","Senapati","Total Food Grains","Kharif","0.00","0.00","809.00"
"Manipur","Senapati","Total Food Grains","Rabi","0.03","0.05","1405.00"
"Manipur","Senapati","Total Food Grains","Summer","0.15","0.28","1845.00"
"Manipur","Senapati","Total Food Grains","Total","0.19","0.33","1749.00"
"Manipur","Tamenglong","Rice","Summer","0.15","0.12","821.00"
"Manipur","Tamenglong","Rice","Total","0.15","0.12","821.00"
"Manipur","Tamenglong","Wheat","Rabi","0.00","0.00","1997.00"
"Manipur","Tamenglong","Wheat","Total","0.00","0.00","1997.00"
"Manipur","Tamenglong","Maize","Rabi","0.01","0.02","2383.00"
"Manipur","Tamenglong","Maize","Summer","0.01","0.03","1998.00"
"Manipur","Tamenglong","Maize","Total","0.02","0.05","2151.00"
"Manipur","Tamenglong","Nutri/Coarse Cereals","Rabi","0.01","0.02","2383.00"
"Manipur","Tamenglong","Nutri/Coarse Cereals","Summer","0.01","0.03","1998.00"
"Manipur","Tamenglong","Nutri/Coarse Cereals","Total","0.02","0.05","2151.00"
"Manipur","Tamenglong","Cereals","Rabi","0.01","0.02","2363.00"
"Manipur","Tamenglong","Cereals","Summer","0.16","0.15","921.00"
"Manipur","Tamenglong","Cereals","Total","0.17","0.17","1002.00"
"Manipur","Tamenglong","Other Pulses","Kharif","0.00","0.00","985.00"
"Manipur","Tamenglong","Other Pulses","Rabi","0.02","0.03","1270.00"
"Manipur","Tamenglong","Other Pulses","Total","0.03","0.03","1257.00"
"Manipur","Tamenglong","Total Pulses","Total","0.03","0.03","1257.00"
"Manipur","Tamenglong","Total Food Grains","Kharif","0.00","0.00","985.00"
"Manipur","Tamenglong","Total Food Grains","Rabi","0.03","0.05","1580.00"
"Manipur","Tamenglong","Total Food Grains","Summer","0.16","0.15","921.00"
"Manipur","Tamenglong","Total Food Grains","Total","0.20","0.21","1034.00"
"Manipur","Thoubal","Rice","Kharif","0.02","0.07","3012.00"
"Manipur","Thoubal","Rice","Summer","0.22","0.91","4208.00"
"Manipur","Thoubal","Rice","Total","0.24","0.99","4085.00"
"Manipur","Thoubal","Wheat","Rabi","0.00","0.01","2497.00"
